Almedha,Almedha,Latin
Almerius,Almerius,Latin
Almirus,Almirus,Latin
Alnotus,Egelnotus,Latin
Alnotus,Alnotus,Latin
Alnotus,Alnotus,Latin
Alnotus,Aedelnodus,Latin
Alodia,Alodia,Latin
Alodius,Alodius,Latin
Alorus,Alorus,Latin
Alpertus,Alpertus,Latin
Alphius,Alphius,Latin
Alpidis,Alpidis,Latin
Alpinianus,Alpinianus,Latin
Alpinus,Alpinus,Latin
Altfridus,Altfridus,Latin
Altigianus,Altigianus,Latin
Altinus,Altinus,Latin
Altmannus,Altmannus,Latin
Alto,Alto,Latin
Alvarius,Alvarius,Latin
Alvera,Alvera,Latin
Alvera,Alvenera,Latin
Alveus,Alneus,Latin
Alveus,Alveus,Latin
Ama,Ama,Latin
Amabilis,Amabilis,Latin
Amadeus,Amadeus,Latin
Amalberga,Amalberga,Latin
Amandinus,Amandinus,Latin
Amandus,Amandus,Latin
Amantius,Amantius,Latin
Amaranthus,Amaranthus,Latin
Amaranthus,Amarandus,Latin
Amarinus,Amarinus,Latin
Amasius,Amasius,Latin
Amatius,Amatius,Latin
Amator,Amator,Latin
Amatus,Amatus,Latin
Ambertus,Ambertus,Latin
Ambrose,Ambrose,English
Ambrose,Ambrosius,Latin
Ambrosinianus,Ambrosinianus,Latin
Amelius,Amelius,Latin
Ameltrudis,Ameltrudis,Latin
Amicus,Amicus,Latin
Ammonius,Ammonius,Latin
Amnnichadus,Amnnichadus,Latin
Amor,Amor,Latin
Ampelius,Ampelius,Latin
Amulwinus,Amulwinus,Latin
Anacetus,Anacetus,Latin
Anacletus,Anacletus,Latin
Ananus,Ananus,Latin
Anastasia,Anastasia,English
Anastasius,Anastasius,Latin
Anatalo,Anatalo,Latin
Anatolia,Anatolia,Latin
Anatolius,Anatolius,English
Andeolus,Andeolus,Latin
Andochius,Andochius,Latin
Andrea,Andrea,English
Andrew,Andrew,English
Andrew,Andreas,Latin
Angadrisma,Angadrisma,Latin
Angelbertus,Angelbertus,Latin
Angelemus,Angelemus,Latin
Angelina,Angelina,English
Angelinus,Angelinus,Latin
Angelramnus,Angelramnus,Latin
Angelus,Angelus,Latin
Anianus,Anianus,Latin
Anicetus,Anicetus,Latin
Ann,Ann,English
Ann,Anna,Latin
Annarius,Annarius,Latin
Annemundus,Annemundus,Latin
Annianus,Annianus,Latin
Anno,Anno,Latin
Ansanus,Ansanus,Latin
Ansaricus,Ansaricus,Latin
Ansbaldus,Ansbaldus,Latin
Anscharius,Anscharius,Latin
Ansegisus,Ansegisus,Latin
Anselm,Anselm,English
Anselm,Anselmus,Latin
Ansfridus,Ansfridus,Latin
Ansilio,Ansilio,Latin
Ansovinus,Ansovinus,Latin
Anstrudis,Anstrudis,Latin
Anstrudis,Astrudis,Latin
Ansulfus,Ansulfus,Latin
Ansutinus,Ansutinus,Latin
Answerus,Answerus,Latin
Anthelmus,Anthelmus,Latin
Anthemius,Anthemius,Latin
Antherus,Antherus,Latin
Anthes,Anthes,Latin
Anthilia,Anthilia,Latin
Anthimus,Anthimus,Latin
Antholianus,Antholianus,Latin
Anthony,Antoninus,Latin
Anthony,Anthony,English
Anthony,Antonius,Latin
Antidius,Antidius,Latin
Antilia,Antilia,Latin
Antimus,Antimus,Latin
Antiochus,Antiochus,Latin
Aper,Aper,Latin
Aphra,Afra,Latin
Aphra,Aphra,English
Apianus,Apianus,Latin
Apollinaris,Apollinaris,English
Apollonia,Apolina,Latin
Apollonia,Apollonia,English
Apolloniea,Apolloniea,Latin
Apollonius,Apollonius,English
Apothemus,Apothemus,Latin
Appelicus,Appelicus,Latin
Appelicus,Amphelicus,Latin
Appia,Appia,Latin
Appianus,Appianus,Latin
Apra,Apra,Latin
Aprincia,Aprincia,Latin
Apronianus,Apronianus,Latin
Aprunculus,Aprunculus,Latin
Aprus,Aprus,Latin
Apselius,Apselius,Latin
Aptonius,Aptonius,Latin
Apulejus,Apulejus,Latin
Aquilinus,Aquilinus,Latin
Aquilla,Aquilla,Latin
Aquilo,Aquilo,Latin
Arator,Arator,Latin
Arbogastus,Armogastus,Latin
Arbogastus,Arbogastus,Latin
Arbogastus,Arbogastus,Latin
Arcanus,Arcanus,Latin
Archadius,Archadius,Latin
Archangelus,Archangelus,Latin
Archlaus,Archlaus,Latin
Archontius,Archontius,Latin
Arcontius,Arcontius,Latin
Ardagnus,Ardagnus,Latin
Ardo,Ardo,Latin
Arealdus,Arealdus,Latin
Aredius,Aridius,Latin
Aredius,Arigius,Latin
Aredius,Aredius,Latin
Areta,Areta,Latin
Argimirus,Argimirus,Latin
Arialdus,Arialdus,Latin
Arilda,Arilda,Latin
Arimalis,Arimalis,Latin
Aristeus,Aristeus,Latin
Armagilus,Armagilus,Latin
Armaglia,Armaglia,Latin
Armentarius,Armentarius,Latin
Arno,Arno,Latin
Arnold,Arnold,English
Arnold,Arnold,English
Arnold,Arnoldus,Latin
Arnold,Arnulfus,Latin
Arnold,Arnaldus,Latin
Arnold,Arnoaldus,Latin
Arnulf,Arnulfus,Latin
Arnulf,Arnulf,English
Arnulphus,Arnulphus,Latin
Aroncius,Aroncius,Latin
Arsacius,Arsacius,Latin
Arsenius,Arsenius,English
Arsenus,Arsenus,Latin
Artaldus,Artaldus,Latin
Arthelaidis,Arthelaidis,Latin
Arthemius,Arthemius,Latin
Asaph,Asaph,Latin
Ascelina,Ascelina,Latin
Asclepius,Asclepius,Latin
Asclinus,Asclinus,Latin
Asicus,Asicus,Latin
Aspasius,Aspasius,Latin
Asprenus,Asprenus,Latin
Asprenus,Aspronas,Latin
Asteria,Asteria,Latin
Asteria,Hesteria,Latin
Asteriolus,Asteriolus,Latin
Asterius,Asterius,Latin
Astius,Astius,Latin
Athala,Athala,Latin
Athanasius,Athanasius,English
Attalenus,Attalenus,Latin
Attalus,Attalus,Latin
Attalus,Attalas,Latin
Attalus,Attalus,Latin
Attilanus,Attilanus,Latin
Atto,Atto,Latin
Auctor,Auctor,Latin
Audax,Audax,Latin
Audentius,Audentius,Latin
Auditus,Auditus,Latin
Audoenus,Audoenus,Latin
Audomarus,Audomarus,Latin
Augencius,Augencius,Latin
Augia,Augia,Latin
Augulus,Augulus,Latin
Augurius,Augurius,Latin
August,August,English
August,Augustus,Latin
Augusta,Augusta,English
Augustales,Augustales,Latin
Augustinus,Augustinus,Latin
Aulus,Aulus,Latin
Aunacharius,Aunarius,Latin
Aunacharius,Aunacharius,Latin
Aunobertus,Honobertus,Latin
Aunobertus,Aunobertus,Latin
Aunobertus,Alnobertus,Latin
Aurea,Aurea,Latin
Aurelia,Aurelia,English
Aurelianus,Aurelianus,Latin
Aurelius,Aurelius,Latin
Auremundus,Auremundus,Latin
Auria,Auria,Latin
Ausiacus,Ausiacus,Latin
Ausonius,Ausonius,Latin
Auspicius,Auspicius,Latin
Austendus,Austendus,Latin
Austreberta,Austreberta,Latin
Austreburtus,Austreburtus,Latin
Austregisilus,Austregisilus,Latin
Austremonius,Stremonius,Latin
Austremonius,Austremonius,Latin
Austrulfus,Austrulfus,Latin
Autarius,Autarius,Latin
Autbertus,Ansbertus,Latin
Autbertus,Aubertus,Latin
Autbertus,Aucpertus,Latin
Autbertus,Autbertus,Latin
Autbodus,Autbodus,Latin
Auxanius,Auxanius,Latin
Auxentius,Auxentius,Latin
Auxilius,Auxilius,Latin
Auxillia,Auxillia,Latin
Ava,Ava,Latin
Avantius,Avantius,Latin
Avatia,Avatia,Latin
Avelina,Avelina,Latin
Avenantius,Avenantius,Latin
Aventinus,Aventinus,Latin
Avertanus,Avertanus,Latin
Avertinus,Avertinus,Latin
Avia,Avia,Latin
Avitius,Avitius,Latin
Aya,Aya,Latin
Aya,Agia,Latin
Aycardus,Aycardus,Latin
Aycardus,Aycadrus,Latin
Aygulfus,Aygulfus,Latin
Azaria,Azaria,Latin
Azenor,Azenor,Latin
Babolenus,Babolenus,Latin
Bacchus,Bacchus,Latin
Baculus,Baculus,Latin
Badilo,Badilo,Latin
Badulfus,Badulfus,Latin
Bainus,Bainus,Latin
Baitheneus,Baitheneus,Latin
Balbina,Balbina,English
Baldegundis,Baldegundis,Latin
Baldomerius,Baldomerius,Latin
Baldredus,Baldredus,Latin
Balduinus,Balduinus,Latin
Baldus,Gaudus,Latin
Baldus,Baldus,Latin
Baldus,Galdus,Latin
Baldus,Waldus,Latin
Balsamia,Balsamia,Latin
Balsemius,Balsemius,Latin
Balthasar,Balthasar,Latin
Baltherus,Baltherus,Latin
Baltramnus,Baltramnus,Latin
Bandaridus,Bandericus,Latin
Bandaridus,Bandaridus,Latin
Bantus,Batho,Latin
Bantus,Bantus,Latin
Bantus,Banto,Latin
Baptista,Baptista,Latin
Barachius,Barachius,Latin
Baractalis,Baractalis,Latin
Barbara,Barbara,English
Barbarius,Barbarius,Latin
Barbarus,Barbarus,Latin
Barbatianus,Barbatianus,Latin
Barbatus,Barbatus,Latin
Bardon,Bardon,Latin
Barnaby,Barnaby,English
Barnaby,Barnaby,English
Barnaby,Bernabeus,Latin
Barnaby,Barnabas,Latin
Barnaby,Barnabas,Latin
Barnitus,Barnitus,Latin
Barontus,Barontus,Latin
Barsabias,Barsabias,Latin
Bartholomeus,Bartholomeus,Latin
Bartholus,Bartholus,Latin
Bartolus,Bartolus,Latin
Bartus,Bartus,Latin
Basil,Basilius,Latin
Basil,Basil,English
Basilianus,Basilianus,Latin
Basilica,Basilica,Latin
Basilidis,Basilidis,Latin
Basilissa,Basilissa,Latin
Basilla,Basilla,Latin
Basinus,Basinus,Latin
Baso,Baso,Latin
Basolus,Basolus,Latin
Bassianus,Bassianus,Latin
Bassus,Bassus,Latin
Batildis,Baldechildis,Latin
Batildis,Batildis,Latin
Batildis,Balthildis,Latin
Baudelius,Baudulius,Latin
Baudelius,Baudelius,Latin
Baudimius,Baudimius,Latin
Baudinus,Baudinus,Latin
Baudolinus,Baudolinus,Latin
Baumadus,Boamadus,Latin
Baumadus,Baumadus,Latin
Baumirus,Baomirus,Latin
Baumirus,Boamirus,Latin
Baumirus,Baumirus,Latin
Bavo,Bavo,Latin
Baya,Baya,Latin
Beanus,Beanus,Latin
Beatrix,Beatrix,English
Beatus,Beatus,Latin
Bede,Bede,Latin
Bega,Bega,Latin
Begga,Begga,Latin
Bellina,Bellina,Latin
Bellinus,Bellinus,Latin
Bellus,Bellus,Latin
Benedick,Benedick,English
Benedick,Benedictus,Latin
Benedicta,Benedicta,English
Benevenuta,Benevenuta,Latin
Benevenutus,Benevenutus,Latin
Benigna,Benigna,Latin
Benignus,Benignus,Latin
Benildis,Benildis,Latin
Benincasa,Benincasa,Latin
Benno,Benno,Latin
Beoanus,Beuno,Latin
Beoanus,Beoanus,Latin
Berachus,Berachus,Latin
Berardus,Berardus,Latin
Berarius,Berarius,Latin
Berarius,Beracharius,Latin
Bercharius,Bercharius,Latin
Beregisus,Beregisus,Latin
Berengarius,Berengarius,Latin
Berengarus,Berengarus,Latin
Berikertus,Berikertus,Latin
Berlend,Berlend,Latin
Berlendis,Berlendis,Latin
Bernadina,Bernadina,Latin
Bernadus,Bernadus,Latin
Bernard,Bernardus,Latin
Bernard,Bernard,English
Bernard,Barnardus,Latin
Bernard,Bernardus,Latin
Bernard,Bernard,English
Bernardinus,Bernardinus,Latin
Bernerius,Bernerius,Latin
Bernulfus,Bernoldus,Latin
Bernulfus,Bernulfus,Latin
Bernulfus,Bernulfus,Latin
Bertarius,Bertarius,Latin
Bertellinus,Bertelmus,Latin
Bertellinus,Bertellinus,Latin
Bertewinus,Bertvinus,Latin
Bertewinus,Bertewinus,Latin
Bertha,Bertha,English
Berthaldus,Berthaldus,Latin
Bertholdus,Berchtoldus,Latin
Bertholdus,Bertholdus,Latin
Bertholdus,Bertholdus,Latin
Berthwald,Brithwaldus,Latin
Berthwald,Berthwaldus,Latin
Berthwald,Berthwald,Latin
Bertichamus,Bertichamus,Latin
Bertichamus,Berthamus,Latin
Bertilia,Bertilia,Latin
Bertilla,Bertilla,Latin
Bertilo,Bertilo,Latin
Bertinus,Bertinus,Latin
Bertoara,Bertrada,Latin
Bertoara,Bertoara,Latin
Bertramus,Bertramus,Latin
Bertramus,Berteragmus,Latin
Bertrandus,Bertrandus,Latin
Bertrannus,Ebertramnus,Latin
Bertrannus,Ebertrannus,Latin
Bertrannus,Bertrannus,Latin
Bertuin,Bertuin,Latin
Bertulfus,Bertulfus,Latin
Berwardus,Berwardus,Latin
Berwardus,Barwardus,Latin
Berwardus,Bernwardus,Latin
Beryllus,Beryllus,Latin
Bessus,Bessus,Latin
Betarius,Betarius,Latin
Betarius,Boarius,Latin
Betesus,Betesus,Latin
Bettonus,Bettonus,Latin
Bettus,Bettus,Latin
Bevignatis,Bevignatis,Latin
Biaballus,Biaballus,Latin
Bibiana,Vivianus,Latin
Bibiana,Viviana,Latin
Bibiana,Bibianus,Latin
Bibiana,Vivianus,Latin
Bibiana,Bibiana,English
Bibiana,Bibiana,English
Bibiana,Bibiana,English
Bilfridus,Bilfridus,Latin
Bilhildis,Bilhildis,Latin
Bilius,Bilius,Latin
Birinus,Birginus,Latin
Birinus,Birinus,Latin
Birnstanus,Birnstanus,Latin
Blaanus,Blaanus,Latin
Bladulfus,Bladulfus,Latin
Blaesilla,Blaesilla,Latin
Blancardus,Blancardus,Latin
Blanda,Blanda,Latin
Blandinus,Blandinus,Latin
Blase,Blasius,Latin
Blase,Blasius,Latin
Blase,Biagius,Latin
Blase,Blase,English
Blase,Blase,English
Bleithmacus,Bleithmacus,Latin
Blevileguetus,Blinlivetus,Latin
Blevileguetus,Blevileguetus,Latin
Blidramnus,Blidianus,Latin
Blidramnus,Blidramnus,Latin
Blidulfus,Blidulfus,Latin
Blitarius,Blitarius,Latin
Blithmundus,Blithmundus,Latin
Boal,Boal,Latin
Bobinus,Bodinus,Latin
Bobinus,Bobinus,Latin
Bobolinus,Bobolinus,Latin
Bodo,Bodo,Latin
Bodoaldus,Bodoaldus,Latin
Bodoaldus,Bodardus,Latin
Bodogisilus,Bodogisilus,Latin
Boenicus,Boenicus,Latin
Boetius,Buitus,Latin
Boetius,Boetius,Latin
Boetius,Boetius,Latin
Bolonia,Bolonia,Latin
Bona,Bona,Latin
Bonaventura,Bonaventura,Latin
Bonaventure,Bonaventure,Latin
Bonavita,Bonavita,Latin
Bonerus,Bonerus,Latin
Bonfilius,Bonfilius,Latin
Boniface,Boniface,English
Bonifacius,Bonifacius,Latin
Boninus,Boninus,Latin
Bonitus,Bonitus,Latin
Bonizella,Bonizella,Latin
Bonmercatus,Bonmercatus,Latin
Bononius,Bononius,Latin
Bonoparus,Bonoparus,Latin
Bonosa,Bonosa,Latin
Bonosius,Bonosius,Latin
Bonus,Bonus,Latin
Boris,Boris,English
Boris,Liborius,Latin
Bosa,Bosa,Latin
Bosilus,Boisilus,Latin
Bosilus,Bosilus,Latin
Boso,Boso,Latin
Bosolus,Bosolus,Latin
Bossianus,Bossianus,Latin
Botulfus,Botulfus,Latin
Botulphus,Botulphus,Latin
Botvidus,Botvidus,Latin
Bova,Bova,Latin
Bovus,Bobo,Latin
Bovus,Bobonis,Latin
Bovus,Bovus,Latin
Brachio,Brachio,Latin
Bradanus,Bradanus,Latin
Branus,Branus,Latin
Braulius,Braulius,Latin
Breccanus,Brocanus,Latin
Breccanus,Breccanus,Latin
Bregwinus,Bregwinus,Latin
Brendan,Brendan,English
Brendan,Brendanus,Latin
Brendan,Brandanus,Latin
Brettiva,Brictiva,Latin
Brettiva,Brettiva,Latin
Briandus,Briandus,Latin
Brice,Britius,Latin
Brice,Brixius,Latin
Brice,Brice,Latin
Brice,Bricius,Latin
Brice,Briccius,Latin
Bricsius,Bricsius,Latin
Bridget,Britta,Latin
Bridget,Bridget,English
Bridget,Brigitta,Latin
Bridget,Birgitta,Latin
Bridget,Brigida,Latin
Brinolphus,Brinolphus,Latin
Briocus,Briocus,Latin
Briocus,Briomaclus,Latin
Brithunus,Berethunus,Latin
Brithunus,Brithunus,Latin
Britonius,Britonius,Latin
Brocardus,Brocardus,Latin
Bronus,Bronus,Latin
Brothenus,Brothenus,Latin
Brugacius,Brugacius,Latin
Bruno,Bruno,English
Budocus,Budocus,Latin
Buldus,Buldus,Latin
Burchardus,Burchardus,Latin
Burginus,Burginus,Latin
Burgundofara,Burgundafara,Latin
Burgundofara,Burgundofara,Latin
Burgundofara,Fara,Latin
Buriena,Buriena,Latin
Cadfarchius,Cadfarchius,Latin
Cadocus,Cadocus,Latin
Cadroe,Cadroe,Latin
Caducanus,Caducanus,Latin
Caesar,Cesar,Latin
Caesar,Caesar,English
Cagnoaldus,Cagnoaldus,Latin
Cagnoaldus,Chagnoaldus,Latin
Caidocus,Caideus,Latin
Caidocus,Caidocus,Latin
Caidocus,Caidocus,Latin
Calamanda,Calamanda,Latin
Caletricus,Caletricus,Latin
Caletrix,Caletrix,Latin
Calimerus,Calimerus,Latin
Calixtus,Calixtus,Latin
Calixtus,Callistus,Latin
Calixtus,Calixtus,Latin
Calminius,Calminius,Latin
Calocerus,Calocerus,Latin
Calogerus,Calogerus,Latin
Caluppanus,Caluppanus,Latin
Calvus,Calvus,Latin
Camelianus,Camelianus,Latin
Camella,Camella,Latin
Camilla,Camilla,English
Camillus,Camillus,English
Candida,Candida,Latin
Candida,Candia,Latin
Candida,Candida,Latin
Candidus,Candidus,Latin
Canionus,Canianus,Latin
Canionus,Canionus,Latin
Canna,Canna,Latin
Cannatus,Cannatus,Latin
Canneria,Canneria,Latin
Canocus,Canocus,Latin
Cantia,Cantia,Latin
Cantianilla,Cantianilla,Latin
Cantianus,Cantianus,Latin
Cantianus,Gatianus,Latin
Cantius,Cantius,Latin
Canute,Canute,Latin
Caprasius,Caprasius,Latin
Caprasius,Caprasius,Latin
Caprasius,Caprais,Latin
Capuanus,Capuanus,Latin
Caradocus,Caradocus,Latin
Caranus,Caranus,Latin
Caraunus,Caraunus,Latin
Carissima,Carissima,Latin
Carissimus,Carissimus,Latin
Carneus,Carneus,Latin
Carpoforus,Carpoforus,Latin
Carponius,Carponius,Latin
Carpreus,Carpreus,Latin
Carpus,Carpus,Latin
Carthacus,Carthacus,Latin
Carthacus,Carthagh,Latin
Cartherius,Cartherius,Latin
Carulus,Carulus,Latin
Carus,Carus,Latin
Casaria,Cesaria,Latin
Casaria,Casaria,Latin
Casaria,Cazaria,Latin
Casilda,Casilda,Latin
Casimirus,Casimirus,Latin
Cassianus,Cassianus,Latin
Cassius,Cassius,Latin
Castor,Castor,Latin
Castrensis,Castrensis,Latin
Castritianus,Castritianus,Latin
Castula,Castula,Latin
Castulus,Castulus,Latin
Castus,Castus,Latin
Cataldus,Cataldus,Latin
Catellus,Catellus,Latin
Catervalus,Catervalus,Latin
Catharine,Catharine,English
Catherine,Catherine,English
Catherine,Catharina,Latin
Catherine,Katharina,Latin
Catherine,Catherine,English
Cautinus,Cautinus,Latin
Caynicus,Caynicus,Latin
Caynicus,Cannicus,Latin
Ceadmannus,Cedmonus,Latin
Ceadmannus,Ceadmannus,Latin
Cechardus,Cechardus,Latin
Cecilia,Cecilia,English
Cecilius,Cecilius,Latin
Cedd,Cedd,Latin
Cedda,Cedda,Latin
Celestinus,Celestinus,Latin
Celestus,Celestus,Latin
Celidonius,Celidonius,Latin
Celinia,Celinia,Latin
Celsinus,Celsinus,Latin
Celsus,Cellachus,Latin
Celsus,Celsus,Latin
Celsus,Celsus,Latin
Cendenus,Cendenus,Latin
Censurius,Censurius,Latin
Centolla,Centolla,Latin
Centurinus,Centurinus,Latin
Ceolfridus,Ceolfridus,Latin
Ceolvulfus,Ceolvulfus,Latin
Ceratus,Ceratus,Latin
Ceraunus,Ceraunus,Latin
Cerbonius,Cerbonius,Latin
Cerealis,Cerealis,Latin
Ceronna,Ceronna,Latin
Certesius,Certesius,Latin
Cesarius,Cesarius,Latin
Cesidius,Cesidius,Latin
Cessator,Cessator,Latin
Cestus,Cestus,Latin
Chadus,Chadus,Latin
Charity,Caritas,Latin
Charity,Charity,English
Charlemagne,Charlemagne,Latin
Charus,Charus,Latin
Chelidonia,Chelidonia,Latin
Chelidonius,Chelidonius,Latin
Childemara,Childemara,Latin
Chlodesindis,Chlodesindis,Latin
Chlodesindis,Chlodesindis,Latin
Chlodesindis,Glodesinda,Latin
Chlodulfus,Chlodulfus,Latin
Chlodulfus,Glodulfus,Latin
Chlodulphus,Glodulphus,Latin
Chlodulphus,Chlodulphus,Latin
Choca,Choca,Latin
Choca,Coca,Latin
Chremes,Chremes,Latin
Chrestus,Chrestus,Latin
Chrispianus,Chrispianus,Latin
Christantianus,Christantianus,Latin
Christian,Christian,English
Christian,Christianus,Latin
Christiana,Christiana,Latin
Christine,Christina,Latin
Christine,Christine,English
Christopher,Christopher,English
Christopher,Christophorus,Latin
Christopher,Christopher,English
Chromatius,Chromatius,Latin
Chrysantianus,Chrysantianus,Latin
Chrysantus,Chrysantus,Latin
Chrysogonus,Crisogonus,Latin
Chrysogonus,Chrysogonus,Latin
Chrysogonus,Grisogonus,Latin
Chrysogonus,Chrysogonus,Latin
Chrysolius,Chrysolius,Latin
Chrysopolitus,Chrysopolitus,Latin
Cilia,Cilia,Latin
Cilinia,Cilinia,Latin
Cissa,Cissa,Latin
Citronius,Citronius,Latin
Cizius,Cizius,Latin
Clara,Clara,English
Clare,Clare,English
Clarentius,Clarentius,Latin
Claritus,Claritus,Latin
Clarus,Clarus,Latin
Clateus,Clateus,Latin
Claude,Claudius,Latin
Claude,Claude,English
Claudianus,Claudianus,Latin
Clement,Clement,English
Clement,Clement,English
Clement,Clemens,Latin
Clementia,Clementia,Latin
Clementius,Clementius,Latin
Cleonicus,Cleonicus,Latin
Cleophas,Cleophas,Latin
Cleta,Cleta,Latin
Cletus,Cletus,Latin
Clinius,Clinius,Latin
Clintancus,Clintancus,Latin
Clodoaldus,Clodoaldus,Latin
Clotarius,Clotarius,Latin
Clotilde,Clotilde,English
Coemanus,Coemanus,Latin
Coenlaidus,Coenlaidus,Latin
Coledochus,Coledochus,Latin
Coledocus,Coledocus,Latin
Colianus,Colianus,Latin
Colmannus,Colmannus,Latin
Colmocus,Colmocus,Latin
Colmocus,Colman,Latin
Colomannus,Colomannus,Latin
Colomannus,Cholomannus,Latin
Columba,Columba,Latin
Columbanus,Columbanus,Latin
